date_time,site,variable,value
2023-02-09T13:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T13:00:00Z,Kalauhaihai,temp_celsius,22.54
2023-02-09T13:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T13:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T13:10:00Z,Kalauhaihai,temp_celsius,22.59
2023-02-09T13:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T13:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T13:20:00Z,Kalauhaihai,temp_celsius,22.66
2023-02-09T13:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T13:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T13:30:00Z,Kalauhaihai,temp_celsius,22.64
2023-02-09T13:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T13:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T13:40:00Z,Kalauhaihai,temp_celsius,22.7
2023-02-09T13:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T13:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T13:50:00Z,Kalauhaihai,temp_celsius,22.76
2023-02-09T14:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T14:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T14:00:00Z,Kalauhaihai,temp_celsius,22.73
2023-02-09T14:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T14:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T14:10:00Z,Kalauhaihai,temp_celsius,22.75
2023-02-09T14:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T14:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T14:20:00Z,Kalauhaihai,temp_celsius,22.7
2023-02-09T14:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T14:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T14:30:00Z,Kalauhaihai,temp_celsius,22.65
2023-02-09T14:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T14:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T14:40:00Z,Kalauhaihai,temp_celsius,22.6
2023-02-09T14:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T14:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T14:50:00Z,Kalauhaihai,temp_celsius,22.6
2023-02-09T15:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T15:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T15:00:00Z,Kalauhaihai,temp_celsius,22.65
2023-02-09T15:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T15:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T15:10:00Z,Kalauhaihai,temp_celsius,22.62
2023-02-09T15:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T15:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T15:20:00Z,Kalauhaihai,temp_celsius,22.62
2023-02-09T15:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T15:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T15:30:00Z,Kalauhaihai,temp_celsius,22.69
2023-02-09T15:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T15:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T15:40:00Z,Kalauhaihai,temp_celsius,22.64
2023-02-09T15:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T15:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T15:50:00Z,Kalauhaihai,temp_celsius,22.6
2023-02-09T16:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T16:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T16:00:00Z,Kalauhaihai,temp_celsius,22.55
2023-02-09T16:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T16:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T16:10:00Z,Kalauhaihai,temp_celsius,22.46
2023-02-09T16:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T16:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T16:20:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T16:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T16:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T16:30:00Z,Kalauhaihai,temp_celsius,22.51
2023-02-09T16:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T16:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T16:40:00Z,Kalauhaihai,temp_celsius,22.51
2023-02-09T16:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T16:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T16:50:00Z,Kalauhaihai,temp_celsius,22.48
2023-02-09T17:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T17:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T17:00:00Z,Kalauhaihai,temp_celsius,22.5
2023-02-09T17:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T17:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T17:10:00Z,Kalauhaihai,temp_celsius,22.52
2023-02-09T17:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T17:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T17:20:00Z,Kalauhaihai,temp_celsius,22.52
2023-02-09T17:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T17:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T17:30:00Z,Kalauhaihai,temp_celsius,22.48
2023-02-09T17:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T17:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T17:40:00Z,Kalauhaihai,temp_celsius,22.5
2023-02-09T17:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T17:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T17:50:00Z,Kalauhaihai,temp_celsius,22.51
2023-02-09T18:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T18:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T18:00:00Z,Kalauhaihai,temp_celsius,22.5
2023-02-09T18:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T18:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T18:10:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T18:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T18:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T18:20:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T18:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T18:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T18:30:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T18:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T18:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T18:40:00Z,Kalauhaihai,temp_celsius,22.36
2023-02-09T18:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T18:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T18:50:00Z,Kalauhaihai,temp_celsius,22.35
2023-02-09T19:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T19:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T19:00:00Z,Kalauhaihai,temp_celsius,22.38
2023-02-09T19:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T19:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T19:10:00Z,Kalauhaihai,temp_celsius,22.41
2023-02-09T19:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T19:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T19:20:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T19:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T19:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T19:30:00Z,Kalauhaihai,temp_celsius,22.45
2023-02-09T19:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T19:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T19:40:00Z,Kalauhaihai,temp_celsius,22.36
2023-02-09T19:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T19:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T19:50:00Z,Kalauhaihai,temp_celsius,22.34
2023-02-09T20:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T20:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T20:00:00Z,Kalauhaihai,temp_celsius,22.36
2023-02-09T20:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T20:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T20:10:00Z,Kalauhaihai,temp_celsius,22.4
2023-02-09T20:20:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T20:20:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T20:20:00Z,Kalauhaihai,temp_celsius,22.41
2023-02-09T20:30:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T20:30:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T20:30:00Z,Kalauhaihai,temp_celsius,22.43
2023-02-09T20:40:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T20:40:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T20:40:00Z,Kalauhaihai,temp_celsius,22.45
2023-02-09T20:50:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T20:50:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T20:50:00Z,Kalauhaihai,temp_celsius,22.48
2023-02-09T21:00:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T21:00:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T21:00:00Z,Kalauhaihai,temp_celsius,22.39
2023-02-09T21:10:00Z,Kalauhaihai,low_range_microSiemens,0
2023-02-09T21:10:00Z,Kalauhaihai,high_range_microSiemens,0
2023-02-09T21:10:00Z,Kalauhaihai,temp_celsius,22.36
2023-02-09T21:20:00Z,Kalauhaihai,low_range_microSiemens,0
