Date	Time	Temp (°C) c:1	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
12-06-22	11:00:00	25.671					
12-06-22	11:10:00	25.720					
12-06-22	11:20:00	26.134					
12-06-22	11:30:00	25.866					
12-06-22	11:40:00	26.500					
12-06-22	11:50:00	26.231					
12-06-22	12:00:00	26.451					
12-06-22	12:10:00	26.622					
12-06-22	12:20:00	26.965					
12-06-22	12:30:00	27.136					
12-06-22	12:40:00	27.210					
12-06-22	12:50:00	27.112					
12-06-22	13:00:00	27.358					
12-06-22	13:10:00	27.284					
12-06-22	13:20:00	27.431					
12-06-22	13:30:00	27.456					
12-06-22	13:40:00	27.481					
12-06-22	13:50:00	27.801					
12-06-22	14:00:00	27.776					
12-06-22	14:10:00	27.825					
12-06-22	14:20:00	27.899					
12-06-22	14:30:00	28.270					
12-06-22	14:40:00	28.543					
12-06-22	14:50:00	28.866					
12-06-22	15:00:00	28.816					
12-06-22	15:10:00	29.439					
12-06-22	15:20:00	29.815					
12-06-22	15:30:00	29.966					
12-06-22	15:40:00	29.966					
12-06-22	15:50:00	29.966					
12-06-22	16:00:00	30.041					
12-06-22	16:10:00	29.991					
12-06-22	16:20:00	29.590					
12-06-22	16:30:00	29.640					
12-06-22	16:40:00	29.490					
12-06-22	16:50:00	29.615					
12-06-22	17:00:00	29.540					
12-06-22	17:10:00	29.690					
12-06-22	17:20:00	29.565					
12-06-22	17:30:00	29.490					
12-06-22	17:40:00	29.540					
12-06-22	17:50:00	29.439					
12-06-22	18:00:00	29.365					
12-06-22	18:10:00	29.414					
12-06-22	18:20:00	29.290					
12-06-22	18:30:00	29.040					
12-06-22	18:40:00	28.941					
12-06-22	18:50:00	28.891					
12-06-22	19:00:00	28.941					
12-06-22	19:10:00	28.891					
12-06-22	19:20:00	28.816					
12-06-22	19:30:00	28.742					
12-06-22	19:40:00	28.642					
12-06-22	19:50:00	28.617					
12-06-22	20:00:00	28.568					
12-06-22	20:10:00	28.444					
12-06-22	20:20:00	28.270					
12-06-22	20:30:00	28.072					
12-06-22	20:40:00	27.998					
12-06-22	20:50:00	27.949					
12-06-22	21:00:00	28.072					
12-06-22	21:10:00	28.122					
12-06-22	21:20:00	28.122					
12-06-22	21:30:00	28.072					
12-06-22	21:40:00	27.998					
12-06-22	21:50:00	27.974					
12-06-22	22:00:00	27.924					
12-06-22	22:10:00	27.751					
12-06-22	22:20:00	27.628					
12-06-22	22:30:00	27.456					
12-06-22	22:40:00	27.407					
12-06-22	22:50:00	27.456					
12-06-22	23:00:00	27.431					
12-06-22	23:10:00	27.407					
12-06-22	23:20:00	27.358					
12-06-22	23:30:00	27.210					
12-06-22	23:40:00	27.136					
12-06-22	23:50:00	27.038					
13-06-22	00:00:00	26.916					
13-06-22	00:10:00	26.842					
13-06-22	00:20:00	26.793					
13-06-22	00:30:00	26.769					
13-06-22	00:40:00	26.744					
13-06-22	00:50:00	26.500					
13-06-22	01:00:00	26.402					
13-06-22	01:10:00	26.475					
13-06-22	01:20:00	26.426					
13-06-22	01:30:00	26.426					
13-06-22	01:40:00	26.182					
13-06-22	01:50:00	26.256					
13-06-22	02:00:00	26.012					
13-06-22	02:10:00	25.890					
13-06-22	02:20:00	25.744					
13-06-22	02:30:00	25.647					
13-06-22	02:40:00	25.574					
13-06-22	02:50:00	25.744					
13-06-22	03:00:00	25.574					
13-06-22	03:10:00	25.453					
13-06-22	03:20:00	25.331					
13-06-22	03:30:00	25.234					
13-06-22	03:40:00	25.113					
13-06-22	03:50:00	24.919					
13-06-22	04:00:00	24.847					
13-06-22	04:10:00	24.847					
13-06-22	04:20:00	24.847					
13-06-22	04:30:00	24.798					
13-06-22	04:40:00	24.702					
13-06-22	04:50:00	24.557					
13-06-22	05:00:00	24.557					
13-06-22	05:10:00	24.508					
13-06-22	05:20:00	24.460					
13-06-22	05:30:00	24.460					
13-06-22	05:40:00	24.339					
13-06-22	05:50:00	24.146					
13-06-22	06:00:00	24.146					
13-06-22	06:10:00	24.122					
13-06-22	06:20:00	24.122					
13-06-22	06:30:00	24.219					
13-06-22	06:40:00	24.339					
13-06-22	06:50:00	24.388					
13-06-22	07:00:00	24.388					
13-06-22	07:10:00	24.291					
13-06-22	07:20:00	24.171					
13-06-22	07:30:00	24.098					
13-06-22	07:40:00	24.098					
13-06-22	07:50:00	24.171					
13-06-22	08:00:00	24.195					
13-06-22	08:10:00	24.291					
13-06-22	08:20:00	24.363					
13-06-22	08:30:00	24.460					
13-06-22	08:40:00	24.581					
13-06-22	08:50:00	24.726					
13-06-22	09:00:00	24.823					
13-06-22	09:10:00	24.895					
13-06-22	09:20:00	24.968					
13-06-22	09:30:00	25.113					
13-06-22	09:40:00	25.162					
13-06-22	09:50:00	25.162					
13-06-22	10:00:00	25.162					
13-06-22	10:10:00	25.137					
13-06-22	10:20:00	25.210					
13-06-22	10:30:00	25.234					
13-06-22	10:40:00	25.234					
13-06-22	10:50:00	25.258					
13-06-22	11:00:00	25.283					
13-06-22	11:10:00	25.404					
13-06-22	11:20:00	25.574					
13-06-22	11:30:00	25.598					
13-06-22	11:40:00	26.012					
13-06-22	11:50:00	25.793					
13-06-22	12:00:00	25.720					
13-06-22	12:10:00	25.768					
13-06-22	12:20:00	25.963					
13-06-22	12:30:00	26.012					
13-06-22	12:40:00	26.304					
13-06-22	12:50:00	26.646					
13-06-22	13:00:00	27.136					
13-06-22	13:10:00	27.333					
13-06-22	13:20:00	27.382					
13-06-22	13:30:00	27.554					
13-06-22	13:40:00	27.628					
13-06-22	13:50:00	27.702					
13-06-22	14:00:00	27.751					
13-06-22	14:10:00	27.530					
13-06-22	14:20:00	27.456					
13-06-22	14:30:00	27.677					
13-06-22	14:40:00	27.776					
13-06-22	14:50:00	27.604					
13-06-22	15:00:00	28.023					
13-06-22	15:10:00	28.916					
13-06-22	15:20:00	29.290					
13-06-22	15:30:00	29.540					
13-06-22	15:40:00	30.041					
13-06-22	15:50:00	30.041					
13-06-22	16:00:00	29.565					
13-06-22	16:10:00	30.016					
13-06-22	16:20:00	30.293					
13-06-22	16:30:00	30.217					
13-06-22	16:40:00	29.941					
13-06-22	16:50:00	29.916					
13-06-22	17:00:00	29.890					
13-06-22	17:10:00	29.941					
13-06-22	17:20:00	30.091					
13-06-22	17:30:00	29.765					
13-06-22	17:40:00	29.840					
13-06-22	17:50:00	29.966					
13-06-22	18:00:00	29.765					
13-06-22	18:10:00	29.640					
13-06-22	18:20:00	29.515					
13-06-22	18:30:00	29.540					
13-06-22	18:40:00	29.340					
13-06-22	18:50:00	29.190					
13-06-22	19:00:00	29.190					
13-06-22	19:10:00	29.240					
13-06-22	19:20:00	29.215					
13-06-22	19:30:00	29.165					
13-06-22	19:40:00	29.015					
13-06-22	19:50:00	28.941					
13-06-22	20:00:00	28.990					
13-06-22	20:10:00	28.891					
13-06-22	20:20:00	28.791					
13-06-22	20:30:00	28.717					
13-06-22	20:40:00	28.667					
13-06-22	20:50:00	28.419					
13-06-22	21:00:00	28.270					
13-06-22	21:10:00	28.196					
13-06-22	21:20:00	28.196					
13-06-22	21:30:00	28.048					
13-06-22	21:40:00	28.072					
13-06-22	21:50:00	28.072					
13-06-22	22:00:00	28.072					
13-06-22	22:10:00	27.949					
13-06-22	22:20:00	27.899					
13-06-22	22:30:00	27.801					
13-06-22	22:40:00	27.677					
13-06-22	22:50:00	27.628					
13-06-22	23:00:00	27.702					
13-06-22	23:10:00	27.751					
13-06-22	23:20:00	27.727					
13-06-22	23:30:00	27.702					
13-06-22	23:40:00	27.579					
13-06-22	23:50:00	27.481					
14-06-22	00:00:00	27.382					
14-06-22	00:10:00	27.259					
14-06-22	00:20:00	27.136					
14-06-22	00:30:00	27.014					
14-06-22	00:40:00	26.965					
14-06-22	00:50:00	26.940					
14-06-22	01:00:00	26.989					
14-06-22	01:10:00	26.940					
14-06-22	01:20:00	26.720					
14-06-22	01:30:00	26.598					
14-06-22	01:40:00	26.598					
14-06-22	01:50:00	26.500					
14-06-22	02:00:00	26.353					
14-06-22	02:10:00	26.231					
14-06-22	02:20:00	26.109					
14-06-22	02:30:00	25.793					
14-06-22	02:40:00	25.574					
14-06-22	02:50:00	25.525					
14-06-22	03:00:00	25.453					
14-06-22	03:10:00	25.404					
14-06-22	03:20:00	25.331					
14-06-22	03:30:00	25.113					
14-06-22	03:40:00	24.992					
14-06-22	03:50:00	24.823					
14-06-22	04:00:00	24.653					
14-06-22	04:10:00	24.605					
14-06-22	04:20:00	24.460					
14-06-22	04:30:00	24.436					
14-06-22	04:40:00	24.339					
14-06-22	04:50:00	24.436					
14-06-22	05:00:00	24.412					
14-06-22	05:10:00	24.315					
14-06-22	05:20:00	24.243					
14-06-22	05:30:00	24.219					
14-06-22	05:40:00	24.243					
14-06-22	05:50:00	24.146					
14-06-22	06:00:00	24.050					
14-06-22	06:10:00	23.978					
14-06-22	06:20:00	23.930					
14-06-22	06:30:00	23.905					
14-06-22	06:40:00	23.930					
14-06-22	06:50:00	23.930					
14-06-22	07:00:00	23.930					
14-06-22	07:10:00	23.905					
14-06-22	07:20:00	23.905					
14-06-22	07:30:00	23.930					
14-06-22	07:40:00	23.905					
14-06-22	07:50:00	23.930					
14-06-22	08:00:00	23.930					
14-06-22	08:10:00	23.930					
14-06-22	08:20:00	23.978					
14-06-22	08:30:00	24.026					
14-06-22	08:40:00	24.098					
14-06-22	08:50:00	24.122					
14-06-22	09:00:00	24.171					
14-06-22	09:10:00	24.195					
14-06-22	09:20:00	24.219					
14-06-22	09:30:00	24.243					
14-06-22	09:40:00	24.315					
14-06-22	09:50:00	24.412					
14-06-22	10:00:00	24.581					
14-06-22	10:10:00	24.629					
14-06-22	10:20:00	24.750					
14-06-22	10:30:00	24.798					
14-06-22	10:40:00	24.871					
14-06-22	10:50:00	24.871					
14-06-22	11:00:00	24.968					
14-06-22	11:10:00	25.113					
14-06-22	11:20:00	25.234					
