Date	Time	Temp (°C) c:1	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
14-06-22	06:00:00	24.315					
14-06-22	06:10:00	24.291					
14-06-22	06:20:00	24.267					
14-06-22	06:30:00	24.243					
14-06-22	06:40:00	24.219					
14-06-22	06:50:00	24.195					
14-06-22	07:00:00	24.146					
14-06-22	07:10:00	24.146					
14-06-22	07:20:00	24.122					
14-06-22	07:30:00	24.122					
14-06-22	07:40:00	24.098					
14-06-22	07:50:00	24.098					
14-06-22	08:00:00	24.122					
14-06-22	08:10:00	24.146					
14-06-22	08:20:00	24.171					
14-06-22	08:30:00	24.146					
14-06-22	08:40:00	24.146					
14-06-22	08:50:00	24.146					
14-06-22	09:00:00	24.146					
14-06-22	09:10:00	24.171					
14-06-22	09:20:00	24.195					
14-06-22	09:30:00	24.195					
14-06-22	09:40:00	24.219					
14-06-22	09:50:00	24.219					
14-06-22	10:00:00	24.243					
14-06-22	10:10:00	24.315					
14-06-22	10:20:00	24.412					
14-06-22	10:30:00	24.412					
14-06-22	10:40:00	24.460					
14-06-22	10:50:00	24.557					
14-06-22	11:00:00	24.605					
14-06-22	11:10:00	24.750					
14-06-22	11:20:00	24.871					
14-06-22	11:30:00	24.968					
14-06-22	11:40:00	25.089					
14-06-22	11:50:00	25.283					
14-06-22	12:00:00	25.380					
14-06-22	12:10:00	25.428					
14-06-22	12:20:00	25.550					
14-06-22	12:30:00	25.744					
14-06-22	12:40:00	26.012					
14-06-22	12:50:00	26.085					
14-06-22	13:00:00	26.158					
14-06-22	13:10:00	26.280					
14-06-22	13:20:00	26.402					
14-06-22	13:30:00	26.549					
14-06-22	13:40:00	26.622					
14-06-22	13:50:00	26.842					
14-06-22	14:00:00	27.112					
14-06-22	14:10:00	27.259					
14-06-22	14:20:00	27.481					
14-06-22	14:30:00	27.702					
14-06-22	14:40:00	27.875					
14-06-22	14:50:00	27.998					
14-06-22	15:00:00	28.048					
14-06-22	15:10:00	27.974					
14-06-22	15:20:00	27.998					
14-06-22	15:30:00	28.072					
14-06-22	15:40:00	28.097					
14-06-22	15:50:00	28.122					
14-06-22	16:00:00	28.048					
14-06-22	16:10:00	28.122					
14-06-22	16:20:00	28.122					
14-06-22	16:30:00	28.072					
14-06-22	16:40:00	27.949					
14-06-22	16:50:00	27.924					
14-06-22	17:00:00	27.899					
14-06-22	17:10:00	27.801					
14-06-22	17:20:00	27.776					
14-06-22	17:30:00	27.702					
14-06-22	17:40:00	27.653					
14-06-22	17:50:00	27.653					
14-06-22	18:00:00	27.604					
14-06-22	18:10:00	27.530					
14-06-22	18:20:00	27.431					
14-06-22	18:30:00	27.333					
14-06-22	18:40:00	27.161					
14-06-22	18:50:00	27.063					
14-06-22	19:00:00	26.965					
14-06-22	19:10:00	26.891					
14-06-22	19:20:00	26.793					
14-06-22	19:30:00	26.720					
14-06-22	19:40:00	26.671					
14-06-22	19:50:00	26.573					
14-06-22	20:00:00	26.500					
14-06-22	20:10:00	26.426					
14-06-22	20:20:00	26.451					
14-06-22	20:30:00	26.402					
14-06-22	20:40:00	26.353					
14-06-22	20:50:00	26.353					
14-06-22	21:00:00	26.329					
14-06-22	21:10:00	26.280					
14-06-22	21:20:00	26.207					
14-06-22	21:30:00	26.182					
14-06-22	21:40:00	26.134					
14-06-22	21:50:00	26.036					
14-06-22	22:00:00	25.963					
14-06-22	22:10:00	25.914					
14-06-22	22:20:00	25.841					
14-06-22	22:30:00	25.793					
14-06-22	22:40:00	25.695					
14-06-22	22:50:00	25.671					
14-06-22	23:00:00	25.671					
14-06-22	23:10:00	25.598					
14-06-22	23:20:00	25.574					
14-06-22	23:30:00	25.525					
14-06-22	23:40:00	25.477					
14-06-22	23:50:00	25.428					
15-06-22	00:00:00	25.355					
15-06-22	00:10:00	25.307					
15-06-22	00:20:00	25.283					
15-06-22	00:30:00	25.258					
15-06-22	00:40:00	25.234					
15-06-22	00:50:00	25.162					
15-06-22	01:00:00	25.162					
15-06-22	01:10:00	25.113					
15-06-22	01:20:00	25.089					
15-06-22	01:30:00	25.089					
15-06-22	01:40:00	25.040					
15-06-22	01:50:00	24.992					
15-06-22	02:00:00	24.992					
15-06-22	02:10:00	24.992					
15-06-22	02:20:00	24.992					
15-06-22	02:30:00	24.944					
15-06-22	02:40:00	24.944					
15-06-22	02:50:00	24.919					
15-06-22	03:00:00	24.895					
15-06-22	03:10:00	24.871					
15-06-22	03:20:00	24.847					
15-06-22	03:30:00	24.871					
15-06-22	03:40:00	24.847					
15-06-22	03:50:00	24.847					
15-06-22	04:00:00	24.847					
15-06-22	04:10:00	24.823					
15-06-22	04:20:00	24.823					
15-06-22	04:30:00	24.823					
15-06-22	04:40:00	24.774					
15-06-22	04:50:00	24.750					
15-06-22	05:00:00	24.726					
15-06-22	05:10:00	24.726					
15-06-22	05:20:00	24.702					
15-06-22	05:30:00	24.702					
15-06-22	05:40:00	24.653					
15-06-22	05:50:00	24.653					
15-06-22	06:00:00	24.653					
15-06-22	06:10:00	24.629					
15-06-22	06:20:00	24.605					
15-06-22	06:30:00	24.557					
15-06-22	06:40:00	24.532					
15-06-22	06:50:00	24.532					
15-06-22	07:00:00	24.532					
15-06-22	07:10:00	24.532					
15-06-22	07:20:00	24.581					
15-06-22	07:30:00	24.581					
15-06-22	07:40:00	24.581					
15-06-22	07:50:00	24.581					
15-06-22	08:00:00	24.605					
15-06-22	08:10:00	24.629					
15-06-22	08:20:00	24.653					
15-06-22	08:30:00	24.653					
15-06-22	08:40:00	24.653					
15-06-22	08:50:00	24.653					
15-06-22	09:00:00	24.677					
15-06-22	09:10:00	24.702					
15-06-22	09:20:00	24.750					
15-06-22	09:30:00	24.750					
15-06-22	09:40:00	24.774					
15-06-22	09:50:00	24.823					
15-06-22	10:00:00	24.823					
15-06-22	10:10:00	24.871					
15-06-22	10:20:00	24.919					
15-06-22	10:30:00	25.016					
15-06-22	10:40:00	25.162					
15-06-22	10:50:00	25.210					
15-06-22	11:00:00	25.307					
15-06-22	11:10:00	25.380					
15-06-22	11:20:00	25.453					
15-06-22	11:30:00	25.623					
15-06-22	11:40:00	25.744					
15-06-22	11:50:00	25.817					
15-06-22	12:00:00	26.109					
15-06-22	12:10:00	26.280					
15-06-22	12:20:00	26.549					
15-06-22	12:30:00	26.793					
15-06-22	12:40:00	27.038					
15-06-22	12:50:00	27.308					
15-06-22	13:00:00	27.431					
15-06-22	13:10:00	27.727					
15-06-22	13:20:00	27.505					
15-06-22	13:30:00	27.579					
15-06-22	13:40:00	27.801					
15-06-22	13:50:00	27.949					
15-06-22	14:00:00	27.875					
15-06-22	14:10:00	27.899					
15-06-22	14:20:00	27.949					
15-06-22	14:30:00	27.924					
15-06-22	14:40:00	27.949					
15-06-22	14:50:00	27.949					
15-06-22	15:00:00	28.048					
15-06-22	15:10:00	28.171					
15-06-22	15:20:00	28.295					
15-06-22	15:30:00	28.394					
15-06-22	15:40:00	28.444					
15-06-22	15:50:00	28.543					
15-06-22	16:00:00	28.617					
15-06-22	16:10:00	28.642					
15-06-22	16:20:00	28.543					
15-06-22	16:30:00	28.568					
15-06-22	16:40:00	28.568					
15-06-22	16:50:00	28.493					
15-06-22	17:00:00	28.468					
15-06-22	17:10:00	28.419					
15-06-22	17:20:00	28.345					
15-06-22	17:30:00	28.320					
15-06-22	17:40:00	28.270					
15-06-22	17:50:00	28.245					
15-06-22	18:00:00	28.171					
15-06-22	18:10:00	28.072					
15-06-22	18:20:00	27.949					
15-06-22	18:30:00	27.875					
15-06-22	18:40:00	27.801					
15-06-22	18:50:00	27.702					
15-06-22	19:00:00	27.628					
15-06-22	19:10:00	27.554					
15-06-22	19:20:00	27.456					
15-06-22	19:30:00	27.358					
15-06-22	19:40:00	27.308					
15-06-22	19:50:00	27.210					
15-06-22	20:00:00	27.136					
15-06-22	20:10:00	27.014					
15-06-22	20:20:00	26.916					
15-06-22	20:30:00	26.867					
15-06-22	20:40:00	26.744					
15-06-22	20:50:00	26.720					
15-06-22	21:00:00	26.622					
15-06-22	21:10:00	26.598					
15-06-22	21:20:00	26.549					
15-06-22	21:30:00	26.524					
15-06-22	21:40:00	26.426					
15-06-22	21:50:00	26.402					
15-06-22	22:00:00	26.402					
15-06-22	22:10:00	26.353					
15-06-22	22:20:00	26.280					
15-06-22	22:30:00	26.231					
15-06-22	22:40:00	26.231					
15-06-22	22:50:00	26.109					
15-06-22	23:00:00	26.085					
15-06-22	23:10:00	26.109					
15-06-22	23:20:00	26.085					
15-06-22	23:30:00	26.036					
15-06-22	23:40:00	26.012					
15-06-22	23:50:00	25.963					
16-06-22	00:00:00	25.939					
16-06-22	00:10:00	25.890					
16-06-22	00:20:00	25.866					
16-06-22	00:30:00	25.841					
16-06-22	00:40:00	25.817					
16-06-22	00:50:00	25.793					
16-06-22	01:00:00	25.768					
16-06-22	01:10:00	25.720					
16-06-22	01:20:00	25.695					
16-06-22	01:30:00	25.647					
