Date	Time	Temp (°C) c:1	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
15-06-22	20:10:00	24.871					
15-06-22	20:20:00	24.871					
15-06-22	20:30:00	24.871					
15-06-22	20:40:00	24.871					
15-06-22	20:50:00	24.871					
15-06-22	21:00:00	24.895					
15-06-22	21:10:00	24.895					
15-06-22	21:20:00	24.895					
15-06-22	21:30:00	24.895					
15-06-22	21:40:00	24.895					
15-06-22	21:50:00	24.919					
15-06-22	22:00:00	24.919					
15-06-22	22:10:00	24.919					
15-06-22	22:20:00	24.919					
15-06-22	22:30:00	24.919					
15-06-22	22:40:00	24.944					
15-06-22	22:50:00	24.944					
15-06-22	23:00:00	24.944					
15-06-22	23:10:00	24.944					
15-06-22	23:20:00	24.968					
15-06-22	23:30:00	24.968					
15-06-22	23:40:00	24.968					
15-06-22	23:50:00	24.968					
16-06-22	00:00:00	24.968					
16-06-22	00:10:00	24.968					
16-06-22	00:20:00	24.968					
16-06-22	00:30:00	24.992					
16-06-22	00:40:00	24.992					
16-06-22	00:50:00	24.992					
16-06-22	01:00:00	24.992					
16-06-22	01:10:00	24.992					
16-06-22	01:20:00	24.992					
16-06-22	01:30:00	24.992					
16-06-22	01:40:00	24.992					
16-06-22	01:50:00	24.992					
16-06-22	02:00:00	24.992					
16-06-22	02:10:00	24.992					
16-06-22	02:20:00	24.968					
16-06-22	02:30:00	24.968					
16-06-22	02:40:00	24.968					
16-06-22	02:50:00	24.968					
16-06-22	03:00:00	24.968					
16-06-22	03:10:00	24.968					
16-06-22	03:20:00	24.968					
16-06-22	03:30:00	24.944					
16-06-22	03:40:00	24.944					
16-06-22	03:50:00	24.944					
16-06-22	04:00:00	24.944					
