date_time,site,variable,value
2022-10-11T03:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.36
2022-10-11T03:20:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T03:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.45
2022-10-11T03:30:00Z,Kalauhaihai,temp_celsius,23.78
2022-10-11T03:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.22
2022-10-11T03:40:00Z,Kalauhaihai,temp_celsius,23.8
2022-10-11T03:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.42
2022-10-11T03:50:00Z,Kalauhaihai,temp_celsius,23.78
2022-10-11T04:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.37
2022-10-11T04:00:00Z,Kalauhaihai,temp_celsius,23.78
2022-10-11T04:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.29
2022-10-11T04:10:00Z,Kalauhaihai,temp_celsius,23.78
2022-10-11T04:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.36
2022-10-11T04:20:00Z,Kalauhaihai,temp_celsius,23.78
2022-10-11T04:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.36
2022-10-11T04:30:00Z,Kalauhaihai,temp_celsius,23.78
2022-10-11T04:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.27
2022-10-11T04:40:00Z,Kalauhaihai,temp_celsius,23.78
2022-10-11T04:50:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.19
2022-10-11T04:50:00Z,Kalauhaihai,temp_celsius,23.76
2022-10-11T05:00:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.26
2022-10-11T05:00:00Z,Kalauhaihai,temp_celsius,23.76
2022-10-11T05:10:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.35
2022-10-11T05:10:00Z,Kalauhaihai,temp_celsius,23.76
2022-10-11T05:20:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.2
2022-10-11T05:20:00Z,Kalauhaihai,temp_celsius,23.76
2022-10-11T05:30:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.23
2022-10-11T05:30:00Z,Kalauhaihai,temp_celsius,23.76
2022-10-11T05:40:00Z,Kalauhaihai,dissolved_oxygen_mg_l,0.24
2022-10-11T05:40:00Z,Kalauhaihai,temp_celsius,23.76
